State,Year,Quarter,District,RegisteredUsers,AppOpens,TransactionCount,TransactionAmount
Arunachal Pradesh,2022,4,East Siang,30033,1542563,327737,623525449.463265
Arunachal Pradesh,2022,4,Papum Pare,130306,6605350,1917365,3401999228.9392605
Arunachal Pradesh,2022,4,West Kameng,32237,2129051,421418,954522716.7333797
Arunachal Pradesh,2024,1,Lepa Rada,5836,3454920,213363,368660544.0
Arunachal Pradesh,2024,1,West Siang,20794,2638976,798151,1405173317.0
Arunachal Pradesh,2024,1,Kra Daadi,2444,1966895,109160,196706566.0
Arunachal Pradesh,2024,1,Anjaw,5083,988152,114263,240244044.0
Arunachal Pradesh,2024,1,Pakke Kessang,1267,3211127,47616,67601731.0
Arunachal Pradesh,2024,1,East Kameng,7781,1403745,437050,765564626.0
Arunachal Pradesh,2024,1,Tawang,22104,11946333,475300,1114613679.0
Arunachal Pradesh,2024,1,Lohit,27954,9141847,857194,1324795981.0
Arunachal Pradesh,2024,1,Kamle,1657,1457263,93992,155153560.0
Arunachal Pradesh,2024,1,Longding,8327,5068675,212689,392979365.0
Arunachal Pradesh,2024,1,Shi Yomi,744,1882519,20285,84537904.0
Arunachal Pradesh,2024,1,Siang,5637,2420301,170531,295550966.0
Arunachal Pradesh,2024,1,Dibang Valley,950,3376396,49240,93604600.0
Arunachal Pradesh,2024,1,Changlang,39144,15663058,927421,1575177845.0
Arunachal Pradesh,2024,1,Upper Siang,7311,24550721,213254,413815110.0
Arunachal Pradesh,2024,1,Lower Dibang Valley,16456,8588244,537101,895489788.0
Arunachal Pradesh,2024,1,Lower Siang,7120,2828933,184763,299922531.0
Arunachal Pradesh,2024,1,Kurung Kumey,2483,1172275,79689,177766657.0
Arunachal Pradesh,2024,1,Lower Subansiri,15784,5446638,609737,984003451.0
Arunachal Pradesh,2024,1,Upper Subansiri,12606,2750502,434786,963125298.0
Arunachal Pradesh,2024,1,Tirap,14506,2320070,332228,605896793.0
Arunachal Pradesh,2024,1,Namsai,20361,6250462,597509,816432276.0
Arunachal Pradesh,2024,1,East Siang,37296,7039779,1022852,1533777566.0
Arunachal Pradesh,2024,1,Papum Pare,159264,11037149,6605744,9147478408.0
Arunachal Pradesh,2024,1,West Kameng,39484,6992063,1262496,2128971870.0
Arunachal Pradesh,2024,2,Lepa Rada,6048,2727750,258361,416862984.0
Arunachal Pradesh,2024,2,West Siang,21620,3812728,970111,1686897043.0
Arunachal Pradesh,2024,2,Kra Daadi,2543,969378,133421,238138949.0
Arunachal Pradesh,2024,2,Anjaw,5267,3458976,125261,261114475.0
Arunachal Pradesh,2024,2,Pakke Kessang,1322,1326691,59936,81694831.0
Arunachal Pradesh,2024,2,East Kameng,8032,2435691,513613,936465434.0
Arunachal Pradesh,2024,2,Tawang,22929,11070588,649179,1448798400.0
Arunachal Pradesh,2024,2,Lohit,28987,6435955,1019785,1419525043.0
Arunachal Pradesh,2024,2,Kamle,1707,5836270,111669,174722260.0
Arunachal Pradesh,2024,2,Longding,8648,4527147,237974,406490596.0
Arunachal Pradesh,2024,2,Shi Yomi,773,2183593,34059,138178158.0
Arunachal Pradesh,2024,2,Siang,5840,2802362,208064,348203083.0
Arunachal Pradesh,2024,2,Dibang Valley,988,2759193,65536,122005882.0
Arunachal Pradesh,2024,2,Changlang,40721,12523464,1067550,1650011617.0
Arunachal Pradesh,2024,2,Upper Siang,7590,3944842,235092,440835877.0
Arunachal Pradesh,2024,2,Lower Dibang Valley,17096,9571544,616423,946388381.0
Arunachal Pradesh,2024,2,Lower Siang,7376,4908032,246028,345024572.0
Arunachal Pradesh,2024,2,Kurung Kumey,2564,2978343,96155,216947827.0
Arunachal Pradesh,2024,2,Lower Subansiri,16421,4850576,692774,1060865759.0
Arunachal Pradesh,2024,2,Upper Subansiri,13054,3439218,570164,1188837089.0
Arunachal Pradesh,2024,2,Tirap,15072,3259063,370891,618929038.0
Arunachal Pradesh,2024,2,Namsai,21156,5545559,706526,873040190.0
Arunachal Pradesh,2024,2,East Siang,38672,9340793,1238349,1806470576.0
Arunachal Pradesh,2024,2,Papum Pare,165311,13595765,7717891,10352999522.0
Arunachal Pradesh,2024,2,West Kameng,40932,7710316,1533560,2526904044.0
Arunachal Pradesh,2024,3,Lepa Rada,8116,3581920,305614,396558764.0
Arunachal Pradesh,2024,3,West Siang,30153,3493507,1229222,1677531446.0
Arunachal Pradesh,2024,3,Kra Daadi,4948,6357196,158386,237531854.0
Arunachal Pradesh,2024,3,Anjaw,7613,6135003,154915,312890741.0
Arunachal Pradesh,2024,3,Pakke Kessang,2805,24198006,92889,103333396.0
Arunachal Pradesh,2024,3,East Kameng,17032,7409512,608253,833058912.0
Arunachal Pradesh,2024,3,Tawang,30404,13752024,813905,1725280645.0
Arunachal Pradesh,2024,3,Lohit,26089,9622134,930827,1074183610.0
Arunachal Pradesh,2024,3,Kamle,4476,9331714,148354,175318428.0
Arunachal Pradesh,2024,3,Longding,11733,3099804,297539,424673774.0
Arunachal Pradesh,2024,3,Shi Yomi,2847,8163729,43126,155129580.0
Arunachal Pradesh,2024,3,Siang,7700,3125450,223693,316572767.0
Arunachal Pradesh,2024,3,Dibang Valley,4228,4662715,119857,190175317.0
Arunachal Pradesh,2024,3,Changlang,47059,14570759,1161624,1516292019.0
Arunachal Pradesh,2024,3,Upper Siang,10730,3890968,282285,483550328.0
Arunachal Pradesh,2024,3,Lower Dibang Valley,22192,4751945,704589,892111638.0
Arunachal Pradesh,2024,3,Lower Siang,8622,3738680,341684,492055312.0
Arunachal Pradesh,2024,3,Kurung Kumey,4673,4818221,106991,204114206.0
Arunachal Pradesh,2024,3,Lower Subansiri,25867,6427373,984578,1264256195.0
Arunachal Pradesh,2024,3,Itanagar Capital Complex,176072,4968118,7449861,8416147864.0
Arunachal Pradesh,2024,3,Upper Subansiri,22442,2355608,676262,1093279079.0
Arunachal Pradesh,2024,3,Tirap,17950,13250276,467939,659350053.0
Arunachal Pradesh,2024,3,Namsai,37104,13822081,1177079,1419987951.0
Arunachal Pradesh,2024,3,East Siang,50287,13003483,1604493,2043139150.0
Arunachal Pradesh,2024,3,Papum Pare,53069,5213847,2352663,2487594981.0
Arunachal Pradesh,2024,3,West Kameng,52957,17112893,2010514,3007838695.0
Arunachal Pradesh,2024,4,Lepa Rada,8451,422000,351077,473147394.0
Arunachal Pradesh,2024,4,West Siang,31241,1374101,1415567,1943675537.0
Arunachal Pradesh,2024,4,Kra Daadi,5195,379060,167666,257207384.0
Arunachal Pradesh,2024,4,Anjaw,7967,494203,274453,503425028.0
Arunachal Pradesh,2024,4,Pakke Kessang,2937,130410,109484,127336316.0
Arunachal Pradesh,2024,4,East Kameng,17741,1322690,684487,899855147.0
Arunachal Pradesh,2024,4,Tawang,30390,2029800,913556,1950022807.0
Arunachal Pradesh,2024,4,Lohit,26973,1258686,1024425,1233068373.0
Arunachal Pradesh,2024,4,Kamle,4610,307170,159162,182583609.0
Arunachal Pradesh,2024,4,Longding,12179,1270130,353251,496519994.0
Arunachal Pradesh,2024,4,Shi Yomi,2947,2741170,70842,222983839.0
Arunachal Pradesh,2024,4,Siang,8040,605792,251400,368618246.0
Arunachal Pradesh,2024,4,Dibang Valley,4395,393639,152005,227818792.0
Arunachal Pradesh,2024,4,Changlang,49057,2728512,1295250,1770311293.0
Arunachal Pradesh,2024,4,Upper Siang,11103,675525,333541,557498901.0
Arunachal Pradesh,2024,4,Lower Dibang Valley,22964,2979336,785220,1038509731.0
Arunachal Pradesh,2024,4,Lower Siang,9030,543144,376722,517668433.0
Arunachal Pradesh,2024,4,Kurung Kumey,4869,294732,128721,222368459.0
Arunachal Pradesh,2024,4,Lower Subansiri,26789,1428761,1023776,1321086015.0
Arunachal Pradesh,2024,4,Itanagar Capital Complex,181946,7866403,7929590,8951596062.0
Arunachal Pradesh,2024,4,Upper Subansiri,23209,4173760,768835,1249446759.0
Arunachal Pradesh,2024,4,Tirap,18610,1017828,552174,759347661.0
Arunachal Pradesh,2024,4,Namsai,38550,2419659,1331993,1658212165.0
Arunachal Pradesh,2024,4,East Siang,52187,3833772,1813239,2282781446.0
Arunachal Pradesh,2024,4,Papum Pare,55084,2980000,2419497,2645782108.0
Arunachal Pradesh,2024,4,West Kameng,54415,2957299,2107524,3219015374.0
Arunachal Pradesh,2023,1,Lepa Rada,4938,1844736,91748,200811427.0
Arunachal Pradesh,2023,1,West Siang,17590,2457555,320064,764188915.0
Arunachal Pradesh,2023,1,Kra Daadi,2051,1694622,39986,133651279.0
Arunachal Pradesh,2023,1,Anjaw,4310,960705,47386,125631329.0
Arunachal Pradesh,2023,1,Pakke Kessang,1057,1625393,29274,53298027.0
Arunachal Pradesh,2023,1,East Kameng,6598,2956409,150931,375398867.0
Arunachal Pradesh,2023,1,Tawang,18817,4341255,239151,724541898.0
Arunachal Pradesh,2023,1,Lohit,23429,5317984,483285,870836418.0
Arunachal Pradesh,2023,1,Kamle,1367,2987329,40383,92585537.0
Arunachal Pradesh,2023,1,Longding,6882,4261440,107606,261124844.0
Arunachal Pradesh,2023,1,Shi Yomi,631,409543,6633,38151814.0
Arunachal Pradesh,2023,1,Siang,4696,2962268,80741,201397801.0
Arunachal Pradesh,2023,1,Dibang Valley,789,332244,6327,28921318.0
Arunachal Pradesh,2023,1,Changlang,32646,10230395,494506,1101499481.0
Arunachal Pradesh,2023,1,Upper Siang,6196,3660864,103335,268653642.0
Arunachal Pradesh,2023,1,Lower Dibang Valley,13811,4586215,256396,537713700.0
Arunachal Pradesh,2023,1,Lower Siang,5917,2503611,95379,206156352.0
Arunachal Pradesh,2023,1,Kurung Kumey,2091,1499108,29127,97772110.0
Arunachal Pradesh,2023,1,Lower Subansiri,13220,4665893,257899,585614438.0
Arunachal Pradesh,2023,1,Upper Subansiri,10648,1991047,179629,533663642.0
Arunachal Pradesh,2023,1,Tirap,12127,3510306,157071,368592354.0
Arunachal Pradesh,2023,1,Namsai,17064,3817796,325503,518550113.0
Arunachal Pradesh,2023,1,East Siang,31416,5195905,535198,990989057.0
Arunachal Pradesh,2023,1,Papum Pare,136357,8066083,3302746,5900429571.0
Arunachal Pradesh,2023,1,West Kameng,33625,7118752,662521,1414404520.0
Arunachal Pradesh,2023,2,Lepa Rada,5175,2137902,118411,242626097.0
Arunachal Pradesh,2023,2,West Siang,18396,5435236,450143,970914462.0
Arunachal Pradesh,2023,2,Kra Daadi,2152,952771,47120,134813823.0
Arunachal Pradesh,2023,2,Anjaw,4513,1212448,56827,151922212.0
Arunachal Pradesh,2023,2,Pakke Kessang,1107,1672388,34356,58620893.0
Arunachal Pradesh,2023,2,East Kameng,6885,3189496,200350,450768238.0
Arunachal Pradesh,2023,2,Tawang,19674,7183940,339605,1003663723.0
Arunachal Pradesh,2023,2,Lohit,24522,5555603,592587,984621672.0
Arunachal Pradesh,2023,2,Kamle,1434,3536761,55865,106363865.0
Arunachal Pradesh,2023,2,Longding,7228,6889688,130522,285288333.0
Arunachal Pradesh,2023,2,Shi Yomi,667,554599,10945,63767934.0
Arunachal Pradesh,2023,2,Siang,4928,2397368,105020,227425026.0
Arunachal Pradesh,2023,2,Dibang Valley,829,690610,8132,39137344.0
Arunachal Pradesh,2023,2,Changlang,34286,13774151,615184,1260077796.0
Arunachal Pradesh,2023,2,Upper Siang,6473,4405218,128805,301652672.0
Arunachal Pradesh,2023,2,Lower Dibang Valley,14441,4403074,320847,641502543.0
Arunachal Pradesh,2023,2,Lower Siang,6218,2625653,111333,218937621.0
Arunachal Pradesh,2023,2,Kurung Kumey,2177,1008191,31722,97669815.0
Arunachal Pradesh,2023,2,Lower Subansiri,13816,5009447,341107,689315626.0
Arunachal Pradesh,2023,2,Upper Subansiri,11120,1284729,246349,680733513.0
Arunachal Pradesh,2023,2,Tirap,12712,3111463,200783,446804515.0
Arunachal Pradesh,2023,2,Namsai,17877,3102018,409511,619571108.0
Arunachal Pradesh,2023,2,East Siang,32826,5234933,689624,1177576754.0
Arunachal Pradesh,2023,2,Papum Pare,141879,8027014,4245307,7148674913.0
Arunachal Pradesh,2023,2,West Kameng,35075,12694819,870033,1803248166.0
Arunachal Pradesh,2023,3,Lepa Rada,5394,1875705,140239,253727652.0
Arunachal Pradesh,2023,3,West Siang,19174,2630313,554407,1037211224.0
Arunachal Pradesh,2023,3,Kra Daadi,2238,735948,64924,146211703.0
Arunachal Pradesh,2023,3,Anjaw,4694,4592922,69246,178422001.0
Arunachal Pradesh,2023,3,Pakke Kessang,1163,1172497,39091,54219594.0
Arunachal Pradesh,2023,3,East Kameng,7180,2743968,259522,488197907.0
Arunachal Pradesh,2023,3,Tawang,20501,11922695,423923,1199412955.0
Arunachal Pradesh,2023,3,Lohit,25647,7051234,700473,1048609233.0
Arunachal Pradesh,2023,3,Kamle,1488,2646890,62975,104430900.0
Arunachal Pradesh,2023,3,Longding,7572,4137235,150276,281708440.0
Arunachal Pradesh,2023,3,Shi Yomi,688,1962286,15854,79871837.0
Arunachal Pradesh,2023,3,Siang,5142,3230543,126921,230649450.0
Arunachal Pradesh,2023,3,Dibang Valley,863,1097638,12694,53416276.0
Arunachal Pradesh,2023,3,Changlang,35843,10328531,712587,1216076703.0
Arunachal Pradesh,2023,3,Upper Siang,6737,7316834,157030,348328951.0
Arunachal Pradesh,2023,3,Lower Dibang Valley,15073,5655652,389175,628025556.0
Arunachal Pradesh,2023,3,Lower Siang,6527,3812115,134761,230582572.0
Arunachal Pradesh,2023,3,Kurung Kumey,2274,2347673,52807,135509046.0
Arunachal Pradesh,2023,3,Lower Subansiri,14442,4197909,482224,818756305.0
Arunachal Pradesh,2023,3,Upper Subansiri,11597,1232555,281370,724981091.0
Arunachal Pradesh,2023,3,Tirap,13297,1968279,237127,447309633.0
Arunachal Pradesh,2023,3,Namsai,18704,4254854,477310,654108287.0
Arunachal Pradesh,2023,3,East Siang,34293,5916556,810283,1247686937.0
Arunachal Pradesh,2023,3,Papum Pare,147681,9581225,5410471,7595971259.0
Arunachal Pradesh,2023,3,West Kameng,36577,9824623,1036743,1923965574.0
Arunachal Pradesh,2023,4,Lepa Rada,5612,538761,179912,322215111.0
Arunachal Pradesh,2023,4,West Siang,19949,2445152,687577,1262224512.0
Arunachal Pradesh,2023,4,Kra Daadi,2335,204963,83516,184199521.0
Arunachal Pradesh,2023,4,Anjaw,4870,417091,99303,222941392.0
Arunachal Pradesh,2023,4,Pakke Kessang,1204,205215,41236,61144256.0
Arunachal Pradesh,2023,4,East Kameng,7468,809394,327263,578170716.0
Arunachal Pradesh,2023,4,Tawang,21219,2401036,509181,1297707130.0
Arunachal Pradesh,2023,4,Lohit,26708,1741201,779252,1192879539.0
Arunachal Pradesh,2023,4,Kamle,1569,244098,69707,123271590.0
Arunachal Pradesh,2023,4,Longding,7907,952682,176666,332931262.0
Arunachal Pradesh,2023,4,Shi Yomi,713,76269,18458,91284638.0
Arunachal Pradesh,2023,4,Siang,5365,501863,145231,259192071.0
Arunachal Pradesh,2023,4,Dibang Valley,905,264377,32123,79988144.0
Arunachal Pradesh,2023,4,Changlang,37357,2879640,806945,1430052570.0
Arunachal Pradesh,2023,4,Upper Siang,6986,779908,188063,398373540.0
Arunachal Pradesh,2023,4,Lower Dibang Valley,15725,1713791,456242,780822119.0
Arunachal Pradesh,2023,4,Lower Siang,6783,1191807,161327,277578144.0
Arunachal Pradesh,2023,4,Kurung Kumey,2369,371792,65869,159910955.0
Arunachal Pradesh,2023,4,Lower Subansiri,15092,1399977,559506,959863862.0
Arunachal Pradesh,2023,4,Upper Subansiri,12074,956616,342000,855586655.0
Arunachal Pradesh,2023,4,Tirap,13826,991936,289385,535162444.0
Arunachal Pradesh,2023,4,Namsai,19452,1888668,533600,769723768.0
Arunachal Pradesh,2023,4,East Siang,35633,2887745,931589,1416674919.0
Arunachal Pradesh,2023,4,Papum Pare,153071,10790588,5938599,8374060439.0
Arunachal Pradesh,2023,4,West Kameng,37896,2218976,1195192,2162840497.0
Arunachal Pradesh,2019,1,Lepa Rada,710,0,1523,4054526.308789035
Arunachal Pradesh,2019,1,West Siang,2656,0,5921,19426751.301233895
Arunachal Pradesh,2019,1,Kra Daadi,350,0,1070,3797175.4842446605
Arunachal Pradesh,2019,1,Anjaw,934,0,2116,4643030.795590812
Arunachal Pradesh,2019,1,Pakke Kessang,162,0,545,1682922.8373646357
Arunachal Pradesh,2019,1,East Kameng,876,0,2688,9107597.731491327
Arunachal Pradesh,2019,1,Tawang,5023,0,13102,39489779.13784294
Arunachal Pradesh,2019,1,Lohit,4416,0,15896,42834776.778045304
Arunachal Pradesh,2019,1,Kamle,141,0,391,725807.1059240355
Arunachal Pradesh,2019,1,Longding,1152,0,7287,25349462.055245366
Arunachal Pradesh,2019,1,Shi Yomi,186,0,19,212989.63045272
Arunachal Pradesh,2019,1,Siang,651,0,1282,2552682.037255951
Arunachal Pradesh,2019,1,Dibang Valley,211,0,102,301591.38639926765
Arunachal Pradesh,2019,1,Changlang,5210,0,17589,40239141.669717625
Arunachal Pradesh,2019,1,Upper Siang,1125,0,1154,2756678.3077581595
Arunachal Pradesh,2019,1,Lower Dibang Valley,2314,0,6314,13738776.18143886
Arunachal Pradesh,2019,1,Lower Siang,1123,0,3565,6923301.927893572
Arunachal Pradesh,2019,1,Kurung Kumey,385,0,740,2076644.1215012982
Arunachal Pradesh,2019,1,Lower Subansiri,1879,0,4994,12615032.122891838
Arunachal Pradesh,2019,1,Upper Subansiri,1906,0,3880,14105451.853243299
Arunachal Pradesh,2019,1,Tirap,2082,0,6877,14075747.836402504
Arunachal Pradesh,2019,1,Namsai,3153,0,8600,20065516.616355177
Arunachal Pradesh,2019,1,East Siang,5899,0,15621,39284373.05409969
Arunachal Pradesh,2019,1,Papum Pare,26298,0,70941,188556716.3567257
Arunachal Pradesh,2019,1,West Kameng,8115,0,34289,101333633.67604163
Arunachal Pradesh,2019,2,Lepa Rada,903,4196,2108,5045595.906781289
Arunachal Pradesh,2019,2,West Siang,3393,15972,8041,24549832.977181494
Arunachal Pradesh,2019,2,Kra Daadi,440,2639,1447,4315353.218765283
Arunachal Pradesh,2019,2,Anjaw,1175,4993,2473,5220589.920801567
Arunachal Pradesh,2019,2,Pakke Kessang,211,1237,687,1750138.0587616218
Arunachal Pradesh,2019,2,East Kameng,1075,4146,2309,8996397.735290494
Arunachal Pradesh,2019,2,Tawang,5908,32103,15960,55915834.5871187
Arunachal Pradesh,2019,2,Lohit,5485,32550,18693,48893746.831022196
Arunachal Pradesh,2019,2,Kamle,212,972,414,1136776.6962042823
Arunachal Pradesh,2019,2,Longding,1420,13256,6744,23464027.892812617
Arunachal Pradesh,2019,2,Shi Yomi,225,24,13,65209.39364354455
Arunachal Pradesh,2019,2,Siang,831,3209,1654,5373179.351887872
Arunachal Pradesh,2019,2,Dibang Valley,241,258,98,214966.6162180208
Arunachal Pradesh,2019,2,Changlang,6884,37725,18631,48891048.26477764
Arunachal Pradesh,2019,2,Upper Siang,1372,2710,1079,3993676.3296563537
Arunachal Pradesh,2019,2,Lower Dibang Valley,2842,12669,5819,13737167.7479776
Arunachal Pradesh,2019,2,Lower Siang,1457,7737,3791,7075961.239041175
Arunachal Pradesh,2019,2,Kurung Kumey,481,2171,1427,4036511.9338615797
Arunachal Pradesh,2019,2,Lower Subansiri,2463,11644,5579,14746949.652010633
Arunachal Pradesh,2019,2,Upper Subansiri,2355,9043,4827,18395806.566284098
Arunachal Pradesh,2019,2,Tirap,2697,12779,6868,18633793.43372325
Arunachal Pradesh,2019,2,Namsai,3914,18627,9637,22491356.65721929
Arunachal Pradesh,2019,2,East Siang,7319,34596,16494,46549881.23941852
Arunachal Pradesh,2019,2,Papum Pare,32800,163673,86433,246640891.34861866
Arunachal Pradesh,2019,2,West Kameng,9782,73944,37430,122521180.75595039
Arunachal Pradesh,2019,3,Lepa Rada,1064,13695,2928,4930337.942058578
Arunachal Pradesh,2019,3,West Siang,4101,64241,11889,30014806.816802975
Arunachal Pradesh,2019,3,Kra Daadi,524,11363,2187,5520848.186492377
Arunachal Pradesh,2019,3,Anjaw,1358,19509,4230,9665384.074972186
Arunachal Pradesh,2019,3,Pakke Kessang,244,5099,977,2145842.2925678995
Arunachal Pradesh,2019,3,East Kameng,1304,19974,3814,10631335.871797245
Arunachal Pradesh,2019,3,Tawang,6553,114907,24097,72221026.28393415
Arunachal Pradesh,2019,3,Lohit,6421,112322,24505,54539458.21434432
Arunachal Pradesh,2019,3,Kamle,258,3686,677,968784.5134103607
Arunachal Pradesh,2019,3,Longding,1634,46571,10269,26620415.01923828
Arunachal Pradesh,2019,3,Shi Yomi,239,158,27,30367.754712275342
Arunachal Pradesh,2019,3,Siang,948,13437,2640,6888800.898705382
Arunachal Pradesh,2019,3,Dibang Valley,271,1436,202,675909.9962923382
Arunachal Pradesh,2019,3,Changlang,8145,139098,29218,58354823.443366826
Arunachal Pradesh,2019,3,Upper Siang,1486,8960,1419,3927440.4417752204
Arunachal Pradesh,2019,3,Lower Dibang Valley,3398,43057,8405,15177864.63915902
Arunachal Pradesh,2019,3,Lower Siang,1689,25736,5348,9507511.569068512
Arunachal Pradesh,2019,3,Kurung Kumey,572,8396,1579,3674797.099413435
Arunachal Pradesh,2019,3,Lower Subansiri,2928,42877,8828,21059967.49943525
Arunachal Pradesh,2019,3,Upper Subansiri,2748,35114,7803,22099628.49449406
Arunachal Pradesh,2019,3,Tirap,3099,49222,11249,21737827.19336869
Arunachal Pradesh,2019,3,Namsai,4563,72268,13453,25507641.015596062
Arunachal Pradesh,2019,3,East Siang,8571,118071,22611,58040119.9573143
Arunachal Pradesh,2019,3,Papum Pare,38845,582435,117940,301518075.7016427
Arunachal Pradesh,2019,3,West Kameng,11186,260068,53939,147186019.8759076
Arunachal Pradesh,2019,4,Lepa Rada,1263,20798,4245,8888753.875914622
Arunachal Pradesh,2019,4,West Siang,4773,70790,14581,39460255.46641725
Arunachal Pradesh,2019,4,Kra Daadi,603,13700,2830,7804936.327522229
Arunachal Pradesh,2019,4,Anjaw,1564,23729,5417,11887950.534618177
Arunachal Pradesh,2019,4,Pakke Kessang,296,5981,1194,2287739.0120923957
Arunachal Pradesh,2019,4,East Kameng,1623,27850,5646,19408662.74847077
Arunachal Pradesh,2019,4,Tawang,7303,139898,30077,91949243.6071119
Arunachal Pradesh,2019,4,Lohit,7386,129353,29281,67502324.59236205
Arunachal Pradesh,2019,4,Kamle,323,5098,999,1620922.3277442688
Arunachal Pradesh,2019,4,Longding,1847,48945,11018,29245021.393976457
Arunachal Pradesh,2019,4,Shi Yomi,266,880,232,170772.72677991798
Arunachal Pradesh,2019,4,Siang,1131,19220,4756,8833695.424992222
Arunachal Pradesh,2019,4,Dibang Valley,289,1738,267,1240493.0270471391
